window_id,strategy1_fixed_ic,strategy2_dynamic_ic,strategy3_dynamic_fitness
139,0.46560524736338516,6.728117813967805,5.505039597751143
140,6.481939594162162,0.16630060488914272,0.21212554701968553
141,-0.06199818294111471,-0.06199818294111471,1.2148551156374374
142,1.9330250736320518,0.0,3.9751531400720923
143,0.33568027319473387,-0.19257068096643942,-0.11983025678822032
144,8.386977874871642,0.07616897435541357,8.13338549450528
145,0.13291054908192923,-0.07186973294155184,-0.025003131216133595
146,-0.043456658698913866,-0.20888251770937596,-0.05740474064236231
147,-0.016556737703919213,0.6288237471059417,4.933379781585089
148,2.9405901634137592,-0.3072977127414024,0.05235621836425235
149,-0.7417920706195004,-0.38129049886341554,-0.06689210436957078
150,3.804213983911137,6.449949544180806,0.010955302434267896
151,5.670967093207906,0.18489657597921824,1.209199393866979
152,-0.18425136295613026,-0.17326885253079394,-0.17326885253079394
153,6.854106969470501,5.286056010968845,0.0
154,-0.1931352683283912,-1.104990652532088,-1.5732378177124955
155,0.5911243770898964,-0.10469950560985117,-0.4349853557484807
156,4.071322765858551,0.0,0.0
157,0.0,0.05925065069604119,10.313081317107361
158,0.0,0.5245614725770652,1.7719250713847063
159,-0.49573234155453116,-1.129881713303088,-1.0978089063991598
160,0.0,0.0,0.23733466828341745
161,3.028098233756389,3.6640015225382765,7.3765681274909625
162,1.9830045834569014,0.0,1.185159965237816
163,-0.7972353066499235,-0.8852719516891856,-0.180365941848449
164,3.7396316706990587,0.0,0.0
165,4.112146907158819,4.968343129523248,3.8701175433327575
166,-0.39325528804316645,-0.031075559711968646,-7.637897409010063
167,8.364369517682592,8.179550053224691,2.4726064396790313
168,0.0,0.6148794270593008,-0.06052437521142117
169,4.113498892514211,-0.06545004271601182,-0.07972271755315986
170,4.192411954911202,-0.0685691287029913,4.321052580205944
171,-0.046472121201981825,-0.046472121201981825,-0.046472121201981825
172,-0.35897400056245515,1.6230188437265067,3.495245062393101
173,-0.6881738467863473,2.521168177949651,6.7610487714396665
174,-1.7063372385293438,7.684364106904885,-1.9688477420700246
175,0.0,5.175990383828158,0.0
176,3.3634931656824434,0.02887604108695699,-0.0042221471074748015
177,0.06093871406714816,0.24998596481711685,6.821328499118165
178,0.03263466484153462,4.2880544438639445,-0.05742587725626265
179,7.775548230823125,7.023473768197321,6.524914747591581
180,0.0,0.0,0.0
181,2.520752509830177,-0.023925095996837908,0.8593220355778496
182,1.4966946570377666,0.0,-0.41556015875338115
183,-0.5813363756110216,-0.7460613824233926,-0.7327162945536237
184,1.684518441205893,-0.20844848319966003,-0.08473343781716039
185,3.542637138054245,2.9951804244469424,0.887584998521598
186,3.5061660699125587,0.0,0.0
187,9.275252101246965,0.0,0.0
188,4.222662371772181,-0.03208383665176955,-0.01685726050167861
189,-0.013698349864530505,-0.024536090676743172,0.6187664391215278
190,0.0,1.1564405991374032,0.0
191,4.6483428144759635,4.6483428144759635,2.3953784448088715
192,-0.58953990214184,5.095961494636141,-0.19482719910769397
193,0.0,5.202499343854206,0.0
194,4.285763732160028,6.8743628301683195,9.50072455860621
195,0.07747692232035085,0.0,0.0
196,2.2663519623375628,2.2663519623375628,2.2663519623375628
197,2.498482124853114,1.5278347429551926,2.2090511120419407
198,3.7009281789176676,0.021756329275756763,0.6753331267618871
199,-0.0031291559791081446,0.34312802138994025,-0.09762347467962026
200,-0.027510401832069098,-0.031090870553551198,1.7085496440883987
201,-0.06304515892820572,-0.3225948235718783,-1.0913275841259222
202,5.433754633018975,3.461156952350632,-0.2006560072627429
203,0.22900041358316234,0.9048875103741127,-0.03264133537882148
204,0.06326659205717092,1.9943270035075926,0.16320551727960203
205,0.1154004506566879,-0.030782320044924583,0.0
206,2.8675165253686754,2.8469256025641574,3.099357255132037
207,-4.871726129648095,-0.016952707598437877,-6.542124235282333
208,7.790229902920721,-0.10995810165821918,-0.0600197591938407
209,-0.04785325473561609,-9.19138475600255,-0.01182851424202493
210,0.0,0.0,-0.010027877194279616
211,2.0978359372788913,-2.5297332649129145,-0.029609306040995848
212,-0.011809554160831851,-0.051748221842627666,-0.012660199287582758
